month_date,month,zip_code,listing_count,host_count,active_listing_count,avg_daily_rate_mean,avg_daily_rate_median,occupancy_mean,revenue_mean,revenue_median,revpar_mean,star_rating_mean,superhost_share,latitude_mean,longitude_mean
2023-02-01,2023-02,11223,1,1,1,67.2,67.2,0.679,1218.0,1218.0,43.5,4.81,1.0,40.6051,-73.97906
2023-02-01,2023-02,11224,2,2,2,953.15,953.15,0.0,0.0,0.0,0.0,5.0,1.0,40.61334,-73.988235
2023-02-01,2023-02,11225,4,4,3,107.25,104.8,0.34825,838.5,499.0,29.94642857142857,4.535,0.0,40.66137,-73.949435
2023-02-01,2023-02,11226,8,8,8,159.75,149.6,0.33462499999999995,1254.5,808.5,44.80357142857143,4.8525,0.375,40.64437125,-73.95739
2023-02-01,2023-02,11227,1,1,1,148.5,148.5,0.429,1695.0,1695.0,60.535714285714285,4.5,0.0,40.68081,-73.9744
2023-02-01,2023-02,11229,1,1,1,142.4,142.4,0.179,726.0,726.0,25.928571428571427,3.75,0.0,40.6008,-73.96185
2023-02-01,2023-02,11230,1,1,1,277.6,277.6,0.571,4438.0,4438.0,158.5,4.92,0.0,40.63538,-73.96554
2023-02-01,2023-02,11231,4,4,4,186.625,171.45,0.25,1362.5,0.0,48.66071428571429,4.946666666666666,0.5,40.684235,-73.9983825
2023-02-01,2023-02,11232,1,1,1,56.4,56.4,0.25,393.0,393.0,14.035714285714286,5.0,0.0,40.65388,-74.00239
2023-02-01,2023-02,11233,28,28,24,147.02142857142857,142.10000000000002,0.43496428571428575,1662.7142857142858,1351.0,59.382653061224495,4.68875,0.25,40.678802350714285,-73.92515167142857
2023-02-01,2023-02,11234,6,6,6,115.61666666666667,109.6,0.387,768.3333333333334,550.5,27.44047619047619,4.772,0.16666666666666666,40.63070638666667,-73.92211718166666
2023-02-01,2023-02,11235,7,7,7,113.91428571428573,99.4,0.43871428571428567,1717.142857142857,745.0,61.326530612244895,4.807142857142857,0.5714285714285714,40.62237428571429,-73.95707285714286
2023-02-01,2023-02,11236,6,6,6,155.1,123.05,0.1785,356.8333333333333,0.0,12.74404761904762,4.7475000000000005,0.3333333333333333,40.64422666666667,-73.902535
2023-02-01,2023-02,11237,21,21,17,145.56666666666666,105.0,0.3282380952380952,791.952380952381,286.0,28.28401360544218,4.7965,0.2857142857142857,40.69873428571428,-73.92401
2023-02-01,2023-02,11238,8,8,8,208.3,184.0,0.116125,298.75,0.0,10.669642857142858,4.905714285714287,0.25,40.68644125,-73.96527625
2023-02-01,2023-02,11242,1,1,0,189.1,189.1,0.0,0.0,0.0,0.0,,0.0,40.69571,-73.98403
2023-02-01,2023-02,11249,8,8,6,160.8375,164.75,0.34375,1124.125,0.0,40.14732142857143,4.728571428571429,0.75,40.709975,-73.96299875
2023-02-01,2023-02,11251,1,1,1,280.9,280.9,0.893,7013.0,7013.0,250.4642857142857,4.82,0.0,40.6963,-73.9721
2023-02-01,2023-02,11354,3,3,2,104.96666666666665,117.8,0.607,1610.3333333333333,1650.0,57.51190476190476,4.97,0.0,40.75956734333334,-73.82587581
2023-02-01,2023-02,11355,5,5,4,92.92,84.1,0.5428,1290.2,1759.0,46.078571428571436,4.586666666666667,0.2,40.751934,-73.830322
2023-02-01,2023-02,11356,1,1,1,377.9,377.9,0.0,0.0,0.0,0.0,4.94,0.0,40.78365,-73.8381
2023-02-01,2023-02,11357,1,1,1,564.7,564.7,0.107,856.0,856.0,30.571428571428573,5.0,1.0,40.77854,-73.80536
2023-02-01,2023-02,11361,1,1,1,66.7,66.7,0.0,0.0,0.0,0.0,4.87,0.0,40.77015,-73.77251
2023-02-01,2023-02,11364,2,2,2,427.20000000000005,427.20000000000005,0.46399999999999997,2894.0,2894.0,103.35714285714286,4.82,0.5,40.74779,-73.77923
2023-02-01,2023-02,11366,1,1,1,87.3,87.3,0.0,0.0,0.0,0.0,4.8,0.0,40.72607,-73.79079
2023-02-01,2023-02,11368,8,7,6,57.1,55.5,0.25,421.625,0.0,15.058035714285715,4.81,0.375,40.7531875,-73.86684375
2023-02-01,2023-02,11369,2,2,2,99.15,99.15,0.0,0.0,0.0,0.0,5.0,0.0,40.7631,-73.863615
2023-02-01,2023-02,11370,2,2,2,74.1,74.1,0.5,887.0,887.0,31.678571428571423,4.53,0.0,40.754835639999996,-73.897504755
2023-02-01,2023-02,11372,4,4,4,59.925,60.25,0.14275,283.25,0.0,10.11607142857143,4.56,0.25,40.7523425,-73.8844225
2023-02-01,2023-02,11373,4,3,2,72.32499999999999,58.65,0.134,145.5,0.0,5.196428571428571,4.453333333333333,0.5,40.749205,-73.9057975
2023-02-01,2023-02,11374,4,4,4,143.925,136.5,0.28575,1095.0,225.5,39.10714285714286,4.0375,0.25,40.7257373,-73.85845886999999
2023-02-01,2023-02,11375,3,3,3,176.20000000000002,185.8,0.369,981.0,372.0,35.035714285714285,4.82,0.6666666666666666,40.71584333333333,-73.85276666666667
2023-02-01,2023-02,11377,7,5,6,63.714285714285715,45.5,0.2857142857142857,417.7142857142857,0.0,14.918367346938776,4.4275,0.2857142857142857,40.743832857142856,-73.91088714285715
2023-02-01,2023-02,11378,1,1,1,41.3,41.3,0.0,0.0,0.0,0.0,4.67,1.0,40.72112,-73.90475
2023-02-01,2023-02,11385,6,5,6,140.95000000000002,143.7,0.238,962.3333333333334,84.0,34.36904761904762,4.61,0.3333333333333333,40.698708333333336,-73.911535
2023-02-01,2023-02,11411,3,3,3,141.70000000000002,178.9,0.5596666666666666,1660.3333333333333,1572.0,59.29761904761906,4.776666666666666,0.6666666666666666,40.685676666666666,-73.74720333333333
2023-02-01,2023-02,11412,1,1,1,212.5,212.5,0.0,0.0,0.0,0.0,4.56,0.0,40.67754,-73.7807
2023-02-01,2023-02,11413,1,1,1,26.9,26.9,0.0,0.0,0.0,0.0,5.0,0.0,40.70691,-73.73869
2023-02-01,2023-02,11416,1,1,1,73.1,73.1,0.107,217.0,217.0,7.75,4.75,1.0,40.6954,-73.85267
2023-02-01,2023-02,11417,1,1,1,177.6,177.6,0.0,0.0,0.0,0.0,4.95,1.0,40.67666,-73.83688
2023-02-01,2023-02,11418,1,1,1,47.4,47.4,0.821,1095.0,1095.0,39.10714285714285,4.47,0.0,40.6998,-73.90908
2023-02-01,2023-02,11420,2,2,2,182.10000000000002,182.10000000000002,0.0,0.0,0.0,0.0,5.0,0.0,40.685810000000004,-73.82544999999999
2023-02-01,2023-02,11422,3,3,3,156.36666666666667,146.9,0.262,806.0,633.0,28.78571428571429,4.68,0.3333333333333333,40.66771666666667,-73.74382666666666
2023-02-01,2023-02,11423,1,1,1,90.1,90.1,0.0,0.0,0.0,0.0,,0.0,40.71367,-73.76805
2023-02-01,2023-02,11426,1,1,1,195.8,195.8,0.679,3718.0,3718.0,132.78571428571428,5.0,1.0,40.72703,-73.71439
2023-02-01,2023-02,11429,3,3,3,142.0,80.5,0.059666666666666666,129.33333333333334,0.0,4.6190476190476195,4.683333333333334,0.0,40.71068333333333,-73.74237666666666
2023-02-01,2023-02,11433,1,1,1,55.7,55.7,0.964,1506.0,1506.0,53.785714285714285,4.58,0.0,40.69912,-73.78687
2023-02-01,2023-02,11434,9,9,9,127.25555555555555,113.0,0.31366666666666665,1042.3333333333333,737.0,37.226190476190474,4.4937499999999995,0.3333333333333333,40.67644150444445,-73.78042460444445
2023-02-01,2023-02,11435,3,3,2,172.0,165.5,0.20233333333333334,851.3333333333334,0.0,30.40476190476191,4.785,0.3333333333333333,40.69518333333334,-73.80524666666666
2023-02-01,2023-02,11436,1,1,1,163.1,163.1,0.0,0.0,0.0,0.0,,0.0,40.67567,-73.79618
2023-02-01,2023-02,11691,2,2,2,154.95,154.95,0.375,2151.5,2151.5,76.83928571428571,4.87,1.0,40.60266,-73.75439
2023-02-01,2023-02,11692,2,2,2,154.75,154.75,0.3395,1899.0,1899.0,67.82142857142857,4.93,0.0,40.591655,-73.792505
2023-03-01,2023-03,10000,1,1,1,368.5,368.5,0.0,0.0,0.0,0.0,5.0,0.0,40.71169,-74.00485
2023-03-01,2023-03,10001,9,8,7,280.20000000000005,231.6,0.21144444444444443,659.7777777777778,0.0,21.2831541218638,4.638888888888889,0.2222222222222222,40.74729666666667,-73.99147555555555
2023-03-01,2023-03,10002,20,16,15,204.99499999999998,177.5,0.2145,692.9,0.0,22.351612903225806,4.732142857142857,0.35,40.7188022825,-73.98988571699999
2023-03-01,2023-03,10003,2,2,2,383.4,383.4,0.0,0.0,0.0,0.0,4.86,0.0,40.73119,-73.9915
2023-03-01,2023-03,10004,1,1,0,123.8,123.8,0.0,0.0,0.0,0.0,2.25,0.0,40.70591,-74.00607
2023-03-01,2023-03,10005,1,1,1,999.6,999.6,0.0,0.0,0.0,0.0,,0.0,40.70827,-74.01066
2023-03-01,2023-03,10006,1,1,1,196.0,196.0,0.0,0.0,0.0,0.0,5.0,0.0,40.70887,-74.01284
2023-03-01,2023-03,10007,1,1,0,350.0,350.0,0.0,0.0,0.0,0.0,4.92,0.0,40.71174,-74.00795
2023-03-01,2023-03,10009,12,12,11,689.6583333333333,223.35,0.36825,3425.4166666666665,167.0,110.49731182795699,4.674,0.16666666666666666,40.727324278333334,-73.9833300975
2023-03-01,2023-03,10010,4,3,4,172.075,168.7,0.629,3206.0,3049.5,103.41935483870967,4.5875,0.25,40.7404025,-73.9847775
2023-03-01,2023-03,10011,8,8,7,321.7625,219.75,0.391125,6320.0,900.5,203.8709677419355,4.786666666666666,0.25,40.74181339875,-73.99919758375
2023-03-01,2023-03,10012,7,5,7,604.1999999999999,331.3,0.009285714285714286,43.57142857142857,0.0,1.4055299539170505,4.664285714285714,0.5714285714285714,40.72275285714285,-73.99688285714286
2023-03-01,2023-03,10013,4,3,2,163.25,163.9,0.0,0.0,0.0,0.0,4.656666666666667,0.0,40.71781,-74.000795
2023-03-01,2023-03,10014,8,8,7,307.6,257.4,0.532375,4710.125,3689.5,151.93951612903226,4.776000000000001,0.25,40.7329375,-74.0046275
2023-03-01,2023-03,10016,10,8,6,191.42000000000002,168.9,0.1,307.3,0.0,9.912903225806453,4.851428571428571,0.1,40.744155,-73.979276
2023-03-01,2023-03,10017,8,8,8,340.85,346.4,0.366875,2621.0,0.0,84.54838709677419,4.796,0.25,40.75311636375,-73.972851085
2023-03-01,2023-03,10018,5,5,5,149.62,159.1,0.43879999999999997,2187.2,1423.0,70.55483870967743,4.306,0.2,40.755714,-73.99434
2023-03-01,2023-03,10019,22,22,21,456.77272727272725,341.75,0.24627272727272728,2356.1363636363635,347.0,76.00439882697948,4.532105263157895,0.13636363636363635,40.76202590909091,-73.98556181818182
2023-03-01,2023-03,10021,11,10,9,175.4,132.9,0.3695454545454545,1736.0,0.0,56.0,4.765714285714286,0.2727272727272727,40.76939,-73.95798272727274
2023-03-01,2023-03,10022,7,6,5,514.1142857142858,358.7,0.07385714285714286,1165.4285714285713,0.0,37.59447004608295,4.883333333333334,0.0,40.75900428571429,-73.96969285714286
2023-03-01,2023-03,10023,3,3,3,153.86666666666667,158.2,0.3333333333333333,1228.3333333333333,0.0,39.62365591397849,4.865,0.0,40.78095,-73.98233
2023-03-01,2023-03,10024,2,2,2,199.89999999999998,199.89999999999998,0.242,1496.5,1496.5,48.2741935483871,4.925000000000001,0.5,40.78779,-73.971215
2023-03-01,2023-03,10025,9,8,9,143.73333333333332,133.9,0.4874444444444445,2591.0,1035.0,83.58064516129032,4.5975,0.2222222222222222,40.79791363444444,-73.96506011666666
2023-03-01,2023-03,10026,7,7,7,185.9,87.3,0.2764285714285714,2117.0,0.0,68.29032258064515,4.93,0.2857142857142857,40.803352857142855,-73.95498142857143
2023-03-01,2023-03,10027,5,5,3,191.66,99.0,0.1936,482.2,0.0,15.554838709677421,4.8149999999999995,0.4,40.807022,-73.94727
2023-03-01,2023-03,10028,5,5,4,241.76,166.1,0.5612,2714.0,3979.0,87.54838709677419,4.7725,0.6,40.77625,-73.954368
2023-03-01,2023-03,10029,1,1,1,98.2,98.2,0.452,1331.0,1331.0,42.935483870967744,4.86,0.0,40.78654,-73.94254
2023-03-01,2023-03,10030,9,9,8,134.7888888888889,113.9,0.2078888888888889,333.77777777777777,0.0,10.767025089605735,4.52125,0.1111111111111111,40.817415555555556,-73.94343777777777
2023-03-01,2023-03,10031,9,9,7,104.05555555555556,89.5,0.34055555555555556,1208.7777777777778,791.0,38.992831541218635,4.635714285714286,0.0,40.82362404333333,-73.95113536555556
2023-03-01,2023-03,10032,8,8,8,199.9375,126.15,0.28225,1684.125,691.5,54.326612903225815,4.82,0.5,40.83627674375,-73.9421937525
2023-03-01,2023-03,10033,3,3,3,120.90000000000002,108.9,0.08600000000000001,403.0,0.0,13.0,4.96,0.6666666666666666,40.85008063,-73.93796049333334
2023-03-01,2023-03,10034,6,5,4,100.18333333333334,43.7,0.13983333333333334,401.0,0.0,12.935483870967742,4.905,0.0,40.86521333333334,-73.92339333333334
2023-03-01,2023-03,10035,17,16,16,175.7294117647059,140.4,0.4288823529411765,1674.2941176470588,1350.0,54.009487666034154,4.563125,0.35294117647058826,40.779725515882355,-73.95246171470589
2023-03-01,2023-03,10036,19,17,15,226.54736842105262,189.0,0.326,2318.0,0.0,74.7741935483871,4.576875,0.2631578947368421,40.76073789473684,-73.99158842105263
2023-03-01,2023-03,10037,7,7,7,157.32857142857142,158.0,0.42857142857142855,1869.857142857143,351.0,60.31797235023042,4.828333333333333,0.2857142857142857,40.79844000000001,-73.94827428571429
2023-03-01,2023-03,10038,7,5,6,278.4142857142857,239.0,0.4192857142857143,2883.5714285714284,730.0,93.0184331797235,4.714,0.0,40.70767249285715,-74.00699557428571
2023-03-01,2023-03,10039,3,3,3,75.60000000000001,78.9,0.07533333333333334,194.0,0.0,6.258064516129032,4.316666666666666,0.0,40.820600000000006,-73.9411
2023-03-01,2023-03,10040,13,13,12,134.01538461538462,95.3,0.4491538461538462,1719.3846153846155,1666.0,55.464019851116625,4.7509999999999994,0.3076923076923077,40.83496144153847,-73.94197290615385
2023-03-01,2023-03,10041,1,1,1,238.7,238.7,0.097,728.0,728.0,23.483870967741936,4.63,0.0,40.70447,-74.00565
2023-03-01,2023-03,10044,3,3,2,403.3333333333333,125.8,0.06466666666666666,1991.0,0.0,64.22580645161291,4.67,0.3333333333333333,40.760086666666666,-73.95121666666667
2023-03-01,2023-03,10045,1,1,1,239.1,239.1,0.097,730.0,730.0,23.548387096774192,4.71,0.0,40.70486,-74.00576
2023-03-01,2023-03,10065,1,1,1,110.7,110.7,0.0,0.0,0.0,0.0,4.95,1.0,40.76312,-73.95961
2023-03-01,2023-03,10069,2,2,2,768.75,768.75,0.0,0.0,0.0,0.0,4.285,0.0,40.77434767,-73.990520565
2023-03-01,2023-03,10107,1,1,1,320.7,320.7,0.29,3010.0,3010.0,97.09677419354838,4.38,0.0,40.7645,-73.9836
2023-03-01,2023-03,10128,2,2,1,713.75,713.75,0.0,0.0,0.0,0.0,4.835,0.0,40.779885,-73.94588999999999
2023-03-01,2023-03,10129,1,1,1,276.7,276.7,0.903,7950.0,7950.0,256.4516129032258,4.9,1.0,40.78758,-73.95257
2023-03-01,2023-03,10155,1,1,1,306.3,306.3,1.0,9494.0,9494.0,306.258064516129,5.0,0.0,40.76106,-73.95926
2023-03-01,2023-03,10158,1,1,0,357.8,357.8,0.0,0.0,0.0,0.0,,0.0,40.74462,-73.972
2023-03-01,2023-03,10178,1,1,1,122.6,122.6,0.968,3678.0,3678.0,118.64516129032258,5.0,0.0,40.74899,-73.98019
2023-03-01,2023-03,10199,3,3,3,183.4333333333333,204.9,0.3443333333333333,2011.6666666666667,808.0,64.89247311827957,4.71,0.0,40.75468,-73.99821333333334
2023-03-01,2023-03,10205,1,1,1,79.0,79.0,1.0,2449.0,2449.0,79.0,4.57,0.0,40.8027,-73.96358
2023-03-01,2023-03,10278,1,1,1,122.5,122.5,0.0,0.0,0.0,0.0,4.9,1.0,40.71321,-73.99935
2023-03-01,2023-03,10280,1,1,1,200.6,200.6,0.0,0.0,0.0,0.0,4.31,0.0,40.70644,-74.01585
2023-03-01,2023-03,10301,2,2,2,124.8,124.8,0.5,2142.0,2142.0,69.09677419354838,4.869999999999999,1.0,40.63852,-74.085395
2023-03-01,2023-03,10303,1,1,1,56.8,56.8,0.484,850.0,850.0,27.41935483870968,4.6,0.0,40.6291,-74.15966
2023-03-01,2023-03,10304,2,2,1,72.8,72.8,0.1615,472.0,472.0,15.225806451612904,4.955,1.0,40.624990845,-74.085764865
2023-03-01,2023-03,10305,3,3,3,130.46666666666667,131.3,0.7203333333333334,2879.0,2575.0,92.87096774193549,4.876666666666667,1.0,40.61685,-74.08858
2023-03-01,2023-03,10306,2,2,2,84.45,84.45,0.226,631.5,631.5,20.370967741935484,4.84,1.0,40.56875,-74.11469
2023-03-01,2023-03,10451,3,3,3,91.66666666666667,60.8,0.6343333333333333,1146.3333333333333,1553.0,36.97849462365591,4.863333333333333,0.3333333333333333,40.82429333333334,-73.91682333333334
2023-03-01,2023-03,10452,1,1,1,200.1,200.1,0.0,0.0,0.0,0.0,4.33,0.0,40.83311,-73.92787
2023-03-01,2023-03,10457,2,2,2,109.94999999999999,109.94999999999999,0.097,505.5,505.5,16.306451612903224,4.55,0.0,40.845985,-73.90505999999999
2023-03-01,2023-03,10458,2,2,2,138.55,138.55,0.355,2379.0,2379.0,76.74193548387096,4.855,0.5,40.869445,-73.8888
2023-03-01,2023-03,10460,1,1,1,209.1,209.1,0.0,0.0,0.0,0.0,4.43,0.0,40.83775,-73.86856
2023-03-01,2023-03,10461,5,5,4,80.7,70.2,0.4774,1371.2,1622.0,44.23225806451613,4.606,0.2,40.843655999999996,-73.84680399999999
2023-03-01,2023-03,10462,1,1,1,122.6,122.6,0.839,3183.0,3183.0,102.6774193548387,4.45,0.0,40.84865,-73.86341
2023-03-01,2023-03,10463,1,1,1,209.0,209.0,0.742,4712.0,4712.0,152.0,4.93,0.0,40.88719,-73.9101
2023-03-01,2023-03,10465,1,1,1,151.5,151.5,0.323,1514.0,1514.0,48.83870967741935,4.88,1.0,40.827,-73.826
2023-03-01,2023-03,10466,3,3,2,93.83333333333333,72.2,0.29033333333333333,538.6666666666666,0.0,17.376344086021508,4.736666666666667,0.3333333333333333,40.891850000000005,-73.84793
2023-03-01,2023-03,10467,2,2,2,102.8,102.8,0.0,0.0,0.0,0.0,4.92,0.5,40.8752,-73.865025
2023-03-01,2023-03,10468,1,1,1,45.9,45.9,1.0,1422.0,1422.0,45.87096774193548,4.46,0.0,40.85847,-73.90205
2023-03-01,2023-03,10469,4,4,4,98.6,81.05,0.75825,1797.75,1807.5,57.99193548387097,4.655,0.25,40.87732,-73.8438175
2023-03-01,2023-03,10472,1,1,1,93.1,93.1,0.839,2421.0,2421.0,78.09677419354838,4.7,1.0,40.828,-73.848
2023-03-01,2023-03,10473,1,1,1,42.5,42.5,1.0,1316.0,1316.0,42.45161290322581,4.76,1.0,40.81065,-73.85338
2023-03-01,2023-03,11101,12,12,10,113.70833333333333,92.80000000000001,0.5940833333333333,2204.5,1736.5,71.11290322580645,4.775454545454545,0.16666666666666666,40.756565,-73.92706166666666
2023-03-01,2023-03,11102,7,7,7,130.9,134.6,0.47928571428571426,1801.857142857143,1634.0,58.124423963133644,4.6499999999999995,0.14285714285714285,40.76992714285715,-73.92326285714286
2023-03-01,2023-03,11104,2,2,2,152.7,152.7,0.5,837.0,837.0,27.0,4.96,1.0,40.743735,-73.92506499999999
2023-03-01,2023-03,11105,4,4,2,205.675,65.7,0.0,0.0,0.0,0.0,4.655,0.25,40.7725154025,-73.902043365
2023-03-01,2023-03,11106,1,1,1,244.2,244.2,0.903,7000.0,7000.0,225.80645161290323,4.76,1.0,40.758,-73.934
2023-03-01,2023-03,11109,6,5,6,200.66666666666666,198.75,0.0,0.0,0.0,0.0,4.894,0.0,40.74137666666667,-73.95433166666668
2023-03-01,2023-03,11201,4,4,2,168.525,191.6,0.22575,1542.75,0.0,49.76612903225806,4.9,0.25,40.6954025,-73.98999
2023-03-01,2023-03,11203,7,7,7,118.28571428571429,105.8,0.08299999999999999,291.85714285714283,0.0,9.414746543778802,4.753333333333333,0.42857142857142855,40.64756142857142,-73.93753285714286
2023-03-01,2023-03,11204,2,2,2,126.80000000000001,126.80000000000001,0.4675,801.0,801.0,25.838709677419356,4.775,0.0,40.61068,-73.97948
2023-03-01,2023-03,11205,5,5,4,181.07999999999998,152.6,0.4646,3239.6,4732.0,104.50322580645161,4.9275,0.2,40.692636,-73.969366
2023-03-01,2023-03,11206,11,11,9,143.84545454545454,122.2,0.19063636363636363,1427.8181818181818,0.0,46.05865102639296,4.765,0.09090909090909091,40.70333363636364,-73.94088727272728
2023-03-01,2023-03,11207,18,17,16,158.85555555555555,127.9,0.3673888888888889,2071.4444444444443,251.0,66.82078853046595,4.680666666666666,0.16666666666666666,40.68390297333333,-73.91315688722221
2023-03-01,2023-03,11208,12,12,11,136.16666666666666,105.1,0.6129166666666667,2324.0,1391.5,74.96774193548387,4.584545454545455,0.25,40.6821975,-73.9048975
2023-03-01,2023-03,11209,2,2,2,95.0,95.0,0.403,1304.5,1304.5,42.08064516129032,4.8,0.5,40.629329999999996,-74.023665
2023-03-01,2023-03,11210,6,6,6,136.66666666666666,106.55000000000001,0.457,1819.6666666666667,1850.5,58.69892473118279,4.711666666666667,0.3333333333333333,40.63653166666666,-73.95036166666667
2023-03-01,2023-03,11211,20,20,15,180.275,153.2,0.28545,1296.35,0.0,41.817741935483866,4.713529411764705,0.2,40.71415387099999,-73.9563793735
2023-03-01,2023-03,11212,2,2,2,87.15,87.15,0.9515,2492.0,2492.0,80.38709677419355,4.52,0.0,40.659267815,-73.90819066
2023-03-01,2023-03,11213,16,16,14,142.725,109.2,0.221875,1021.4375,295.5,32.94959677419355,4.638571428571429,0.375,40.67127346625,-73.94145731500001
2023-03-01,2023-03,11215,7,7,7,228.28571428571428,203.4,0.4055714285714286,3339.5714285714284,0.0,107.72811059907835,4.904285714285714,0.42857142857142855,40.66833285714286,-73.98422000000001
2023-03-01,2023-03,11216,9,9,8,196.23333333333332,162.3,0.5950000000000001,4357.555555555556,2758.0,140.56630824372758,4.895555555555556,0.5555555555555556,40.68381,-73.95191666666668
2023-03-01,2023-03,11217,4,4,3,183.975,193.7,0.1775,1390.25,0.0,44.846774193548384,4.95,0.25,40.6866025,-73.9805475
2023-03-01,2023-03,11218,7,7,5,234.6,163.0,0.2902857142857143,1175.142857142857,0.0,37.90783410138249,4.8825,0.0,40.65602857142857,-73.98276714285714
2023-03-01,2023-03,11220,3,2,2,94.56666666666666,74.8,0.0,0.0,0.0,0.0,4.406666666666666,0.0,40.64488,-74.00702
2023-03-01,2023-03,11221,36,34,31,128.71388888888887,118.1,0.3145,1467.9444444444443,0.0,47.35304659498208,4.626774193548387,0.2222222222222222,40.68956250583333,-73.93937009027778
2023-03-01,2023-03,11222,18,16,12,181.82777777777778,160.95,0.267,1357.111111111111,0.0,43.77777777777778,4.8476923076923075,0.2222222222222222,40.725960594444444,-73.951882715
2023-03-01,2023-03,11223,1,1,1,56.4,56.4,0.903,1564.0,1564.0,50.45161290322581,4.81,1.0,40.6051,-73.97906
2023-03-01,2023-03,11224,2,2,2,1048.65,1048.65,0.0,0.0,0.0,0.0,5.0,1.0,40.61334,-73.988235
2023-03-01,2023-03,11225,4,4,3,110.02499999999999,105.0,0.5645,1908.25,1907.0,61.55645161290322,4.535,0.0,40.66137,-73.949435
2023-03-01,2023-03,11226,8,8,8,168.425,155.55,0.52425,2333.0,2546.5,75.25806451612902,4.8525,0.375,40.64437125,-73.95739
2023-03-01,2023-03,11227,1,1,1,206.1,206.1,0.677,4225.0,4225.0,136.29032258064515,4.5,0.0,40.68081,-73.9744
2023-03-01,2023-03,11229,1,1,1,145.4,145.4,0.0,0.0,0.0,0.0,3.75,0.0,40.6008,-73.96185
2023-03-01,2023-03,11230,1,1,1,293.4,293.4,0.548,4969.0,4969.0,160.29032258064515,4.92,0.0,40.63538,-73.96554
2023-03-01,2023-03,11231,4,4,4,186.77499999999998,171.7,0.26625,1661.0,301.0,53.58064516129032,4.946666666666666,0.5,40.684235,-73.9983825
2023-03-01,2023-03,11232,1,1,1,57.7,57.7,1.0,1788.0,1788.0,57.67741935483871,5.0,0.0,40.65388,-74.00239
2023-03-01,2023-03,11233,28,28,24,152.79642857142858,145.25,0.42282142857142857,1882.392857142857,881.0,60.72235023041475,4.68875,0.25,40.678802350714285,-73.92515167142857
2023-03-01,2023-03,11234,6,6,6,120.78333333333335,111.0,0.5108333333333334,1524.6666666666667,1731.5,49.182795698924735,4.772,0.16666666666666666,40.63070638666667,-73.92211718166666
2023-03-01,2023-03,11235,7,7,7,125.07142857142857,124.5,0.6588571428571429,2473.0,1873.0,79.77419354838709,4.807142857142857,0.5714285714285714,40.62237428571429,-73.95707285714286
2023-03-01,2023-03,11236,6,6,6,163.20000000000002,123.95,0.27416666666666667,664.1666666666666,0.0,21.4247311827957,4.7475000000000005,0.3333333333333333,40.64422666666667,-73.902535
2023-03-01,2023-03,11237,21,21,17,151.0095238095238,106.7,0.39633333333333337,1322.2380952380952,1131.0,42.652841781874045,4.7965,0.2857142857142857,40.69873428571428,-73.92401
2023-03-01,2023-03,11238,8,8,8,217.2625,184.9,0.104875,307.875,0.0,9.931451612903226,4.905714285714287,0.25,40.68644125,-73.96527625
2023-03-01,2023-03,11242,1,1,0,173.1,173.1,0.0,0.0,0.0,0.0,,0.0,40.69571,-73.98403
2023-03-01,2023-03,11249,8,8,6,167.10000000000002,165.45,0.246,1125.5,0.0,36.306451612903224,4.728571428571429,0.75,40.709975,-73.96299875
2023-03-01,2023-03,11251,1,1,1,274.3,274.3,1.0,8502.0,8502.0,274.258064516129,4.82,0.0,40.6963,-73.9721
2023-03-01,2023-03,11354,3,3,2,114.10000000000001,125.5,0.5806666666666667,2056.0,1612.0,66.3225806451613,4.97,0.0,40.75956734333334,-73.82587581
2023-03-01,2023-03,11355,5,5,5,95.26,86.3,0.49660000000000004,1254.8,1722.0,40.47741935483871,4.586666666666667,0.2,40.751934,-73.830322
2023-03-01,2023-03,11356,1,1,1,385.3,385.3,0.0,0.0,0.0,0.0,4.94,0.0,40.78365,-73.8381
2023-03-01,2023-03,11357,1,1,1,2995.9,2995.9,0.0,0.0,0.0,0.0,5.0,1.0,40.77854,-73.80536
2023-03-01,2023-03,11361,1,1,1,66.9,66.9,0.0,0.0,0.0,0.0,4.87,0.0,40.77015,-73.77251
2023-03-01,2023-03,11364,2,2,2,437.1,437.1,0.3385,1698.5,1698.5,54.79032258064516,4.82,0.5,40.74779,-73.77923
2023-03-01,2023-03,11366,1,1,1,90.3,90.3,0.71,2000.0,2000.0,64.51612903225806,4.8,0.0,40.72607,-73.79079
2023-03-01,2023-03,11368,8,7,6,56.5625,55.3,0.229875,416.5,0.0,13.435483870967744,4.81,0.375,40.7531875,-73.86684375
2023-03-01,2023-03,11369,2,2,1,99.25,99.25,0.0,0.0,0.0,0.0,5.0,0.0,40.7631,-73.863615
2023-03-01,2023-03,11370,2,2,2,83.3,83.3,0.403,973.0,973.0,31.387096774193548,4.53,0.0,40.754835639999996,-73.897504755
2023-03-01,2023-03,11372,4,4,4,66.975,68.1,0.1855,491.5,0.0,15.85483870967742,4.56,0.25,40.7523425,-73.8844225
2023-03-01,2023-03,11373,4,3,2,73.15,59.599999999999994,0.25,314.75,0.0,10.153225806451612,4.453333333333333,0.5,40.749205,-73.9057975
2023-03-01,2023-03,11374,4,4,4,145.975,137.45,0.50775,2059.5,2158.0,66.43548387096774,4.0375,0.25,40.7257373,-73.85845886999999
